Interest,Gain,Positive,Speed,Difficult,Content
3,3,3,3,3,這周課程進入了網路安全的部分，教授還出了一份程式功課，好像叫做SMTP，完全沒有什麼頭緒，希望在三個禮拜內做的完。
3,3,3,3,3,Today's course is teaching about information security。It let me know how important about，password。If you do not have a good anti-theft system，your password could easy to be cracked。How to design a good  Anti-theft is important to this unit
3,3,3,3,3,這週我上到有關資訊安全相關的訊息。以前都會去思考網路到底是如何防止別人入侵竊取個資，想想也真神奇，沒想到這一系列的防範措施竟然是如此複雜的東西，也難怪能防範許多不該有的東西。 不過目前的我連了解網路運作並利用網路去傳遞訊息都有困難，我想我目前還是要努力去學習以讓我能夠對這方面了解更多。
3,3,3,3,3,本以為過了期中考吼可以有一段時間是作息正常的，看來又要繼續通宵了
3,3,3,3,3,上週考期中考，好多都不會寫，有兩題我以為不會考所以考前就沒看了，結果竟然都考出來了QQ，所以這次只求可以及格。這周上課提到了網路安全的問題，現代生活週遭很多事物幾乎都跟科技有所連結，所以我們使用時要多加小心，許多不明網站軟體都可能含有病毒，或者是輸入的資料被竊取，平時都必須加以防範。老師這次突然就派功課了，聽起來很複雜，而且只有三週的時間，周末要來趕工了~
3,3,3,3,3,這兩天講了關於資訊安全的部分，是這幾年往往被提起的議題，往往都是沒有注重資訊加密才造成洩漏、被盜用。課堂上有講到 RSA 加密，剛好前幾天有在網路上看過資料，印象很深刻。
3,3,5,3,3,這禮拜得知了要寫e-mail的作業，老實說真的覺得頗有挑戰性，希望能順利完成作業，我覺得自己很幸運，自己待的班進度比較快能夠聽教授說很多課外或職場的知識，這是其他教授的課堂上學不到的，經過今天的課程，我對於本來認為很複雜的網路有著初步的了解，最後希望我能夠順利完成作業
3,3,3,3,5,這次有點難
3,3,3,3,3,在這個禮拜的課程內容中，經過老師的講解讓我瞭解，電腦的安全很重要，網路的安全有許多漏洞，不過從以前到現在，已經改良許多。
3,3,3,3,3,這次教到一些有關網路安全的東西，也讓我明白竊聽、網路病毒之類的由來，也知道email的起源，還有作業感覺很有挑戰性，值得一試。
3,3,3,3,3,最近剛考完期中考覺得資概的原文書雖然很難理解，但是專心聽老師上課看考古題就能讓我慢慢理解這堂課在教什麼，之後會更努力學習
3,5,3,3,5,今天剛好是期中考後第一次上課，又是一個全新的開始，在上次期中考中的表現不甚理想，希望能在下一次的考試努力扳回一城，老師今天上的東西有點難，然後也出了一個作業，看來回家需要多多查詢資料去解決，今天又收穫良多了。
3,3,3,3,5,要開始著手第一次的程式作業了，感覺有點困難，但還是希望能早點完成
3,3,3,3,3,這禮拜老師上了有關安全加密的課程，加密是非常重要的，像是手機的安全或是車子等資安系統都不能忽視，老師也指派了新的程式作業，希望在學習的過程我能學到很多新知識
3,3,3,3,5,對要寫的功課不是很懂QQ
5,3,3,3,3,喜歡在這個進度快的班，上課起來比較輕鬆還可以聽很多故事，讚
3,5,3,3,3,今天提到的資訊安全相關議題，如病毒及加密等，都是相當實用的內容，關於公鑰、私鑰及對稱、非對稱式加密，在不同的地方及使用的方式都有不同的效果，收穫頗多。
5,3,3,3,3,終於考完期中考啦，我覺得這星期的課比較貼近我們的生活，解密檔案和加密檔案這部分我特別有興趣，也讓我重視到網路安全的重要性，第一次寫資訊概論的作業希望一切都能夠很順利
3,3,3,3,3,這週學的是關於資訊安全的部分，以前傻傻地認為密碼就是原本設定的那一串而已，原來還經過層層步驟增加複雜度，從簡單的平移到圖片的加密，甚至DES，很難想像是如何想出這些方法的，但我更好奇的是究竟要有多好的能力才有辦法破解這些加密的資料，未來也想往資安的方向前進。
3,3,3,3,5,老師今天公布了功課內容，聽起來覺得很難~有點怕在期限內會寫不完，但是感覺若是好好地完成這份作業就可以成長很多，希望自己能夠好好地做完!!
3,5,3,3,3,老師上的課讓我受益良多，謝謝老師總是提供這麼先進的資訊給我們，讓我們能夠與世界接軌
3,3,3,3,3,把第八章上完了，內容是提到有關密碼加密的過程。有時候因為太久沒登入某個帳號，會忘記密碼，讓人很苦惱，如果以後都能用指紋或是faceID可能就會減少這些困擾了吧～
3,3,3,3,3,對於高階程式語言一直很喜歡，相似又不完全一樣，但是又可以適用於不同的場合。不過使用的時候容易搞混，可能還不熟悉吧。
3,3,5,3,3,這禮拜期中考的成績出來了，我覺得自己考了一個還不錯的成績，希望可以照著這個水準繼續維持，目前進入到高等程式語言的介紹，老師提到學會了一個語言之後學其他語言就很快，我覺得很正確，只要了解每個不同語言的特性之後，在搞清楚語法的不同，基本上現在流行的語言都可以很快學會。
3,5,3,3,3,這次的上課我完全體會到什麼叫做程式語言，程式語言分開來了那麼多種，這讓我想到原來語言其實只要知道一種就可以以此類推無限延伸，賴教授讓我體悟到很多，知道了怎麼用那麼多程式語言以及如何學習當一個真正的資工人
3,3,3,3,3,在資訊的產業裡有非常多不同的語言 ，即便大多是類似的還是有些許的不相容&不同，如果能夠把特定的語言練習到專精對未來應該是相當有幫助的
3,3,3,3,3,這周上課內容是一些高階程式語言的介紹：Ada、Fortune、C++、JAVA、Python、C#等等 ，包含這些程式語言的特性。程式語言在選擇時，並沒有準確的優劣性，一切都是依據使用需求來決定，每種高階程式語言都會針對使用群體來設計，讓程式語言在實現某部分功能時能夠更加簡便。
3,3,3,3,3,介紹各種高階程式語言，例如ada，C++，C#，Java，python，程式語言特色和特性，以及使用發法。還有介紹軟體專案開發的步驟，以及各種步驟的重要性。
5,3,3,3,3,初步認識這5種高階語言，且從課本上指令圖表大致了解5種的差異，使用上語法雖然不同但理論相同、用法類似，非常有趣
3,3,3,3,3,"Introduction to five high-level language programming ，ex:Ada，C++，C#，Java，Python，這五個高階語言都有不一樣的feature，但其實差異不大；例如:statement terminator ，只有Python不是使用""；""。"
3,3,5,3,3,今天發了第二次考試的考卷，考的不大理想，希望在未來兩次考試，我能再更進步，也希望能夠拿到好成績
3,3,3,3,3,現在對我而言最熟悉的部分應該就是高階語言，之前有聽過有關這部分的資料，像是我們現在接觸的c語言就是屬於高階語言吧，不過上了課我也知道，原來有那個多種高階語言~，而且每一個的用途都不太依樣，這真的是太神奇了~果然人類的世界是沒有不可能的事情
3,3,3,3,3,這周老師上課時提到了資訊產業在社會上實際的情況，讓我明白了在工作時與客戶協調得重要性，而在工作中團隊合作也非常的重要，一個人的疏失可能會造成整個團隊的困擾，必須慎選工作夥伴。
3,5,3,3,3,這週老師上了幾個高階程式語言的介紹，以及組合語言為何較少被使用的原因，收穫良多
3,3,3,3,3,今天講解了高階程式語言的優點，並分析5種高階程式語言(Ada，C++，C#，Java，Python)各自的優缺點，我覺得5種高階程式語言其實都各有各的方便之處，但其實都大同小異~只須學會一種，其他的大概都可以無師自通了
3,3,3,3,3,這禮拜教了高階程式語言的共通點和差異性，上過課之後發現高階程式語言差異真的不大，主要就是某些相同作用的語法不一樣，只要會寫其中一個，而且知道如何轉換成其他的，那五種高階程式語言幾乎都會了
3,3,3,3,3,這次講解的5種程式語言 從最早期開發的到現代常用的 雖然乍看之下有幾個之間的差異很大 但仔細研究下來發現其實邏輯上是大同小異 主要是語法不同 就像不同語言 有時候文法相同 只是使用的文字，言語不同
3,3,3,3,3,高階語言即使寫法不同，但是都大同小異
5,5,3,3,3,這周老師跟我們介紹了電腦的防禦機制以及各種程式語言之間的差別，讓我知道除了我們學的C++以外，還有很多不同的程式語言。電腦對我們輸入密碼的保護我也覺得很有趣，原來我們輸入的密碼是經過層層疊疊的轉換，儲存成英文字母來保存的，讓他人無法輕易破解。原來我們生活中常用到的事物是這樣運作的讓我覺得很新鮮很有趣。
3,3,3,3,3,開始著手作業了，希望能如期完成
3,3,3,3,3,今天在講一些高階語言，C++ java C# 等等，老師語言都差不多，不過我自己覺得差異蠻大的 可能是我還不夠厲害吧，像python我就覺得很難用 
3,3,3,3,3,這周的介紹了一些高階語言，也有提醒了我們一些考試重點，現在有非常明確的方向可以準備下一次的考試，只是在這之前還有SMTP要寫，只能多多加油了。
5,3,5,3,3,我覺得最近上的主題很有趣，這世界上有許多不同的高階程式編譯軟體，雖然可能有些大同小異，但每個軟體間會有其互補性，有餘力了話我會試著多了解些
3,3,3,3,3,同樣的一個程式，可以用各種程式語言編寫出來，各有各的優缺點，這是需要我們自己的斟酌的。從以前較難理解的的語言，慢慢的演進成較容易看得的語言˙，想比以前的語言，我們更能從程式碼裡理解這個程式在執行甚麼。
3,3,5,3,3,最近介紹了5大高階程式語言，雖然目前只會一點點的C++，希望之後能將JAVA與python學會，這兩項是我從國中時就常聽到的程式語言，可見他們十分的廣泛被運用於日常生活中
